Name,State,ID,Longitude,Latitude,geometry
Mineral Creek,Colorado,629,-107.72657,37.84747,POINT (-107.72657 37.84747)
Mining Fork,Utah,631,-112.61141,40.493840000000006,POINT (-112.61141 40.49384000000001)
Mission Creek,British Columbia,2F05P,-118.93333,49.93333,POINT (-118.93333 49.93333)
Mission Ridge,British Columbia,1C18P,-122.2,50.75,POINT (-122.2 50.75)
Mitchell Meadow,California,MTM,-118.712,36.736999999999995,POINT (-118.712 36.73699999999999)
Molas Lake,Colorado,632,-107.68866000000001,37.749320000000004,POINT (-107.68866 37.74932)
Molson Creek,British Columbia,2A21P,-118.21667,52.21667,POINT (-118.21667 52.21667)
Monitor Pass,California,633,-119.6087,38.6683,POINT (-119.6087 38.6683)
Monte Cristo,Utah,634,-111.49688,41.46547,POINT (-111.49688 41.46547)
Monument Creek,Alaska,949,-145.87067,65.07833000000001,POINT (-145.87067 65.07833000000001)
Monument Peak,Montana,635,-110.23700000000001,45.21759,POINT (-110.237 45.21759)
Moon Pass,Colorado,1124,-106.55837,37.966609999999996,POINT (-106.55837 37.96661)
Moonshine,Idaho,636,-113.39811999999999,44.4147,POINT (-113.39812 44.4147)
Moose Creek,Idaho,638,-113.95315,45.67008,POINT (-113.95315 45.67008)
Moraine,Alaska,1035,-148.99917,61.377269999999996,POINT (-148.99917 61.37727)
Mores Creek Summit,Idaho,637,-115.66588,43.931999999999995,POINT (-115.66588 43.932)
Morgan Creek,Idaho,639,-114.26871000000001,44.84237,POINT (-114.26871 44.84237)
Mormon Mountain,Arizona,640,-111.51848999999999,34.94109,POINT (-111.51849 34.94109)
Mormon Mtn Summit,Arizona,1125,-111.50922,34.969640000000005,POINT (-111.50922 34.96964000000001)
Morrissey Ridge,British Columbia,2C09Q,-114.96667,49.45,POINT (-114.96667 49.45)
Morse Lake,Washington,642,-121.4827,46.90585,POINT (-121.4827 46.90585)
Mosby Mtn.,Utah,643,-109.8881,40.60798,POINT (-109.8881 40.60798)
Moscow Mountain,Idaho,989,-116.8535,46.805,POINT (-116.8535 46.805)
Moses Mtn,Washington,644,-119.08158999999999,48.36163,POINT (-119.08159 48.36163)
Mosley Creek Upper,British Columbia,3A24P,-124.61667,51.76667,POINT (-124.61667 51.76667)
Mosquito Ridge,Idaho,645,-116.23055,48.05726,POINT (-116.23055 48.05726)
Moss Peak,Montana,646,-113.9623,47.68493,POINT (-113.9623 47.68493)
Moss Springs,Oregon,647,-117.68746999999999,45.27173,POINT (-117.68747 45.27173)
Mount Cook,British Columbia,1E02P,-119.31667,52.16667,POINT (-119.31667 52.16667)
Mount Crag,Washington,648,-123.02600000000001,47.7637,POINT (-123.026 47.7637)
Mount Gardner,Washington,898,-121.56812,47.35768,POINT (-121.56812 47.35768)
Mount Lockhart,Montana,649,-112.8238,47.91727,POINT (-112.8238 47.91727)
Mount Mansfield,Vermont,2041,-72.83333,44.53333,POINT (-72.83333 44.53333)
Mount Pondosy,British Columbia,1B08P,-126.86667,53.15,POINT (-126.86667 53.15)
Mount Revelstoke,British Columbia,2A06P,-118.13333,51.03333,POINT (-118.13333 51.03333)
Mount Wells,British Columbia,1B01P,-126.41667,53.71666999999999,POINT (-126.41667 53.71666999999999)
Mountain Meadows,Idaho,650,-115.22972,45.696940000000005,POINT (-115.22972 45.69694)
Mowich,Washington,941,-121.95232,46.928329999999995,POINT (-121.95232 46.92833)
Moyie Mountain,British Columbia,2C10P,-115.76666999999999,49.25,POINT (-115.76667 49.25)
Mt Baldy,Utah,1224,-111.50527,39.13648,POINT (-111.50527 39.13648)
Mt Hood Test Site,Oregon,651,-121.7158,45.32097,POINT (-121.7158 45.32097)
Mt Pennell,Utah,1269,-110.7933,37.97793,POINT (-110.7933 37.97793)
Mt Rose Ski Area,Nevada,652,-119.89473000000001,39.31573,POINT (-119.89473 39.31573)
Mt. Alyeska,Alaska,1103,-149.08616999999998,60.959830000000004,POINT (-149.08617 60.95983)
Mt. Eyak,Alaska,1073,-145.745,60.55,POINT (-145.745 60.55)
Mt. Howard,Oregon,653,-117.17373,45.26522,POINT (-117.17373 45.26522)
Mt. Ryan,Alaska,948,-146.15133,65.25113,POINT (-146.15133 65.25113)
Muckamuck,Washington,1259,-119.86623999999999,48.58526,POINT (-119.86624 48.58526)
Mud Flat,Idaho,654,-116.55925,42.6004,POINT (-116.55925 42.6004)
Mud Ridge,Oregon,655,-121.73673000000001,45.25362,POINT (-121.73673 45.25362)
Mule Creek,Montana,656,-112.95926999999999,45.40957,POINT (-112.95927 45.40957)
Mumbo Basin,California,MUM,-122.523,41.196999999999996,POINT (-122.523 41.197)
Munson Ridge,Alaska,950,-146.20945,64.85033,POINT (-146.20945 64.85033)
Myrtle Creek,Idaho,1053,-116.46311999999999,48.72263,POINT (-116.46312 48.72263)
N Fk Elk Creek,Montana,657,-113.27725,46.8716,POINT (-113.27725 46.8716)
Nast Lake,Colorado,658,-106.60694,39.29722,POINT (-106.60694 39.29722)
Navajo Whiskey Ck,New Mexico,1138,-108.94691,36.177279999999996,POINT (-108.94691 36.17728)
Nevada Ridge,Montana,903,-112.50787,46.84234,POINT (-112.50787 46.84234)
Never Summer,Colorado,1031,-105.95583,40.40405,POINT (-105.95583 40.40405)
New Crescent Lake,Oregon,660,-121.97981999999999,43.51185,POINT (-121.97982 43.51185)
New Fork Lake,Wyoming,661,-109.94946999999999,43.11265,POINT (-109.94947 43.11265)
Nez Perce Camp,Montana,662,-114.48075,45.73107,POINT (-114.48075 45.73107)
Niwot,Colorado,663,-105.54426000000001,40.03523,POINT (-105.54426 40.03523)
Noel Spring,California,NLS,-122.667,39.538000000000004,POINT (-122.667 39.538)
Noisy Basin,Montana,664,-113.94637,48.15678,POINT (-113.94637 48.15678)
North Costilla,New Mexico,665,-105.25963,36.99378,POINT (-105.25963 36.99378)
North Fork,Oregon,666,-122.00283,45.5505,POINT (-122.00283 45.5505)
North Fork Jocko,Montana,667,-113.75617,47.2726,POINT (-113.75617 47.2726)
North French Creek,Wyoming,668,-106.37555,41.3308,POINT (-106.37555 41.3308)
North Lost Trail,Colorado,669,-107.14388999999998,39.07813,POINT (-107.14389 39.07813)
North Rapid Creek,South Dakota,920,-103.78758,44.20617,POINT (-103.78758 44.20617)
Northeast Entrance,Montana,670,-110.01406000000001,45.00565,POINT (-110.01406 45.00565)
Nostetuko River,British Columbia,3A22P,-124.45,51.23333,POINT (-124.45 51.23333)
Nutrioso,Arizona,1127,-109.15517,33.89747,POINT (-109.15517 33.89747)
ONeil Creek,Nevada,1272,-115.08316,41.8642,POINT (-115.08316 41.8642)
Oak Creek,Utah,1146,-112.32638999999999,39.3485,POINT (-112.32639 39.3485)
Ochoco Meadows,Oregon,671,-120.3311,44.42917,POINT (-120.3311 44.42917)
Olallie Meadows,Washington,672,-121.44213,47.37406,POINT (-121.44213 47.37406)
Old Battle,Wyoming,673,-106.96937,41.15397,POINT (-106.96937 41.15397)
Onion Park,Montana,1008,-110.8536,46.91348,POINT (-110.8536 46.91348)
Ostrander Lake,California,STR,-119.55,37.637,POINT (-119.55 37.637)
Overland Res.,Colorado,675,-107.63472,39.090559999999996,POINT (-107.63472 39.09056)
Owl Creek,Wyoming,676,-109.00988000000001,43.65868,POINT (-109.00988 43.65868)
Oxford Spring,Idaho,677,-112.12515,42.26015,POINT (-112.12515 42.26015)
Palo,New Mexico,1170,-105.33063,36.40848,POINT (-105.33063 36.40848)
Panguitch Lake RS,Utah,1148,-112.65037,37.70463,POINT (-112.65037 37.70463)
Paradise,Washington,679,-121.74765,46.78265,POINT (-121.74765 46.78265)
Paradise Meadow,California,PDS,-119.67,38.047,POINT (-119.67 38.047)
Park Cone,Colorado,680,-106.58973999999999,38.819959999999995,POINT (-106.58974 38.81995999999999)
Park Creek Ridge,Washington,681,-120.91551000000001,48.44488,POINT (-120.91551 48.44488)
Park Mountain,British Columbia,1F03P,-118.61667,50.43333,POINT (-118.61667 50.43333)
Park Reservoir,Colorado,682,-107.87414,39.046440000000004,POINT (-107.87414 39.04644)
Parker Peak,Wyoming,683,-109.91483999999998,44.733959999999996,POINT (-109.91484 44.73396)
Parleys Summit,Utah,684,-111.62917,40.76184,POINT (-111.62917 40.76184)
Parrish Creek,Utah,971,-111.81371999999999,40.93417,POINT (-111.81372 40.93417)
Pascoes,California,PSC,-118.35,35.967,POINT (-118.35 35.967)
Payson R.S.,Utah,686,-111.63108999999999,39.929759999999995,POINT (-111.63109 39.92975999999999)
Peavine Ridge,Oregon,687,-121.93252,45.04148,POINT (-121.93252 45.04148)
Pepper Creek,Washington,1104,-121.95555,46.10242,POINT (-121.95555 46.10242)
Peterson Flat,California,PET,-122.52799999999999,41.302,POINT (-122.528 41.302)
Peterson Meadows,Montana,930,-113.30792,46.12588,POINT (-113.30792 46.12588)
Phantom Valley,Colorado,688,-105.84756999999999,40.399370000000005,POINT (-105.84757 40.39937)
Phillips Bench,Wyoming,689,-110.91258,43.516870000000004,POINT (-110.91258 43.51687)
Pickfoot Creek,Montana,690,-111.26831999999999,46.57978,POINT (-111.26832 46.57978)
Pickle Keg,Utah,691,-111.58259,39.012190000000004,POINT (-111.58259 39.01219)
Pierce R.S.,Idaho,1142,-115.7957,46.49597,POINT (-115.7957 46.49597)
Pigtail Peak,Washington,692,-121.38643,46.62153,POINT (-121.38643 46.62153)
Pike Creek,Montana,693,-113.32868,48.30305,POINT (-113.32868 48.30305)
Pilot Peak,California,PLP,-120.875,39.786,POINT (-120.875 39.786)
Pine Creek,Utah,694,-112.24915,38.88185,POINT (-112.24915 38.88185)
Pine Creek Pass,Idaho,695,-111.21157,43.56998,POINT (-111.21157 43.56998)
Pine Pass,British Columbia,4A02P,-122.63333,55.35,POINT (-122.63333 55.35)
Pinto Rock,Washington,1263,-121.94219,46.32318,POINT (-121.94219 46.32318)
Placer Basin,Montana,696,-110.08843999999999,45.41905,POINT (-110.08844 45.41905)
Pocket Creek,Wyoming,1133,-109.4112,42.7121,POINT (-109.4112 42.7121)
Poison Flat,California,697,-119.62624,38.505759999999995,POINT (-119.62624 38.50576)
Poison Ridge,California,PSR,-119.52,37.403,POINT (-119.52 37.403)
Pole Canyon,Nevada,1244,-115.12066999999999,40.86293,POINT (-115.12067 40.86293)
Pole Creek R.S.,Nevada,698,-115.24713,41.87255,POINT (-115.24713 41.87255)
Poorman Creek,Montana,932,-115.62333000000001,48.12672,POINT (-115.62333 48.12672)
Pope Ridge,Washington,699,-120.56622,47.9909,POINT (-120.56622 47.9909)
Porcupine,Montana,700,-110.4696,46.11192,POINT (-110.4696 46.11192)
Porphyry Creek,Colorado,701,-106.33965,38.48884,POINT (-106.33965 38.48884)
Port Graham,Alaska,987,-151.84768,59.35065,POINT (-151.84768 59.35065)
Porter Canyon,Nevada,2170,-117.62069,39.46544,POINT (-117.62069 39.46544)
Potato Hill,Washington,702,-121.51435,46.34963,POINT (-121.51435 46.34963)
Powder River Pass,Wyoming,703,-107.12621999999999,44.16188,POINT (-107.12622 44.16188)
Prairie,Idaho,704,-115.573,43.50513,POINT (-115.573 43.50513)
Promontory,Arizona,705,-111.01083999999999,34.36824,POINT (-111.01084 34.36824)
Pulpit Lake,British Columbia,4A09P,-126.73333000000001,57.53333000000001,POINT (-126.73333 57.53333000000001)
Quaking Aspen,California,QUA,-118.545,36.122,POINT (-118.545 36.122)
Quartz Mountain,Oregon,706,-120.82533000000001,42.31923,POINT (-120.82533 42.31923)
Quartz Peak,Washington,707,-117.08938,47.87927,POINT (-117.08938 47.87927)
Quemazon,New Mexico,708,-106.39203,35.92244,POINT (-106.39203 35.92244)
Rabbit Ears,Colorado,709,-106.74038,40.36783,POINT (-106.74038 40.36783)
Ragged Mountain,Idaho,1081,-117.03667,47.85583,POINT (-117.03667 47.85583)
Railroad Overpass,Oregon,710,-122.21271999999999,43.65887,POINT (-122.21272 43.65887)
Rainbow Canyon,Nevada,1110,-115.62971999999999,36.2493,POINT (-115.62972 36.2493)
Rainy Pass,Washington,711,-120.7358,48.51865,POINT (-120.7358 48.51865)
Rattlesnake,California,RTL,-121.04299999999999,40.125,POINT (-121.043 40.125)
Rawah,Colorado,1032,-106.0076,40.7075,POINT (-106.0076 40.7075)
Red Hill,Oregon,712,-121.70428000000001,45.4643,POINT (-121.70428 45.4643)
Red Mountain Pass,Colorado,713,-107.71342,37.8918,POINT (-107.71342 37.8918)
Red Pine Ridge,Utah,714,-111.27221000000002,39.45197,POINT (-111.27221 39.45197)
Red River Pass #2,New Mexico,715,-105.34125,36.69925,POINT (-105.34125 36.69925)
Red Rock Mountain,California,RRM,-122.885,41.023,POINT (-122.885 41.023)
Redden Mine Lwr,Utah,1225,-111.21765,40.67505,POINT (-111.21765 40.67505)
Redfish Creek,British Columbia,2D14P,-117.08333,49.68333,POINT (-117.08333 49.68333)
Rees Flat,Utah,1217,-111.72508,39.49667,POINT (-111.72508 39.49667)
Reno Hill,Wyoming,716,-106.08888999999999,42.57111,POINT (-106.08889 42.57111)
Revolution Creek,British Columbia,1A17P,-120.36667,53.78333000000001,POINT (-120.36667 53.78333000000001)
Rex River,Washington,911,-121.60475,47.30218,POINT (-121.60475 47.30218)
Reynolds Creek,Idaho,2029,-116.8431,43.28863,POINT (-116.8431 43.28863)
Rice Park,New Mexico,933,-108.26666999999999,35.23333,POINT (-108.26667 35.23333)
Rio Santa Barbara,New Mexico,1254,-105.62947,36.07192,POINT (-105.62947 36.07192)
Ripple Creek,Colorado,717,-107.29411,40.10812,POINT (-107.29411 40.10812)
Roach,Colorado,718,-106.04603,40.87502,POINT (-106.04603 40.87502)
Roaring River,Oregon,719,-122.03063,43.90098,POINT (-122.03063 43.90098)
Robbs Powerhouse,California,BLC,-120.375,38.903,POINT (-120.375 38.903)
Robbs Saddle,California,RBB,-120.37799999999999,38.912,POINT (-120.378 38.912)
Robinson Cow Camp,California,RCC,-120.678,39.623000000000005,POINT (-120.678 39.623)
Rock Creek,Utah,720,-110.69292,40.54875,POINT (-110.69292 40.54875)
Rock Creek Lakes,California,RCK,-118.735,37.458,POINT (-118.735 37.458)
Rock Springs,Oregon,721,-118.83842,44.008829999999996,POINT (-118.83842 44.00883)
Rocker Peak,Montana,722,-112.26176000000001,46.35613,POINT (-112.26176 46.35613)
Rocky Basin-Settleme,Utah,723,-112.22377,40.44293,POINT (-112.22377 40.44293)
Rocky Boy,Montana,917,-109.64728000000001,48.17478,POINT (-109.64728 48.17478)
Rough And Tumble,Colorado,939,-106.08333,39.03333,POINT (-106.08333 39.03333)
Rubicon #2,California,724,-120.13139,38.99927,POINT (-120.13139 38.99927)
S Fork Shields,Montana,725,-110.43363000000001,46.0896,POINT (-110.43363 46.0896)
Sacajawea,Montana,929,-110.92783,45.87395,POINT (-110.92783 45.87395)
Saddle Mountain,Oregon,726,-123.37315,45.54477,POINT (-123.37315 45.54477)
Saddle Mtn.,Montana,727,-113.96828000000001,45.69259,POINT (-113.96828 45.69259)
Sage Creek Basin,Wyoming,1015,-107.25717,41.401,POINT (-107.25717 41.401)
Saint Elmo,Colorado,1100,-106.36801000000001,38.69978,POINT (-106.36801 38.69978)
Salmon Meadows,Washington,728,-119.8383,48.65518,POINT (-119.8383 48.65518)
Salt Creek Falls,Oregon,729,-122.11758,43.61193,POINT (-122.11758 43.61193)
Salt River Summit,Wyoming,730,-110.9099,42.5075,POINT (-110.9099 42.5075)
San Antonio Sink,New Mexico,1172,-106.22502,36.8622,POINT (-106.22502 36.8622)
Sand Flat,California,SDF,-122.24600000000001,41.35,POINT (-122.246 41.35)
Sand Lake,Wyoming,731,-106.28107,41.46257,POINT (-106.28107 41.46257)
Sandstone RS,Wyoming,732,-107.1706,41.11172,POINT (-107.1706 41.11172)
Santa Fe,New Mexico,922,-105.78333,35.766940000000005,POINT (-105.78333 35.76694000000001)
Santaquin Meadows,Utah,1280,-111.71802,39.920759999999994,POINT (-111.71802 39.92075999999999)
Santiam Jct.,Oregon,733,-121.94502,44.43503,POINT (-121.94502 44.43503)
Sargents Mesa,Colorado,1128,-106.37069,38.28555,POINT (-106.37069 38.28555)
Sasse Ridge,Washington,734,-121.06323,47.38485,POINT (-121.06323 47.38485)
Satus Pass,Washington,1231,-120.67733999999999,45.987970000000004,POINT (-120.67734 45.98797)
Savage Pass,Idaho,735,-114.63333,46.46633,POINT (-114.63333 46.46633)
Sawmill,California,SWM,-118.56200000000001,37.162,POINT (-118.562 37.162)
Sawmill Ridge,Washington,1068,-121.42172,47.15992,POINT (-121.42172 47.15992)
Sawtooth,Colorado,1251,-105.58625,40.13697,POINT (-105.58625 40.13697)
Schneider Meadows,Oregon,736,-117.16521999999999,45.00107,POINT (-117.16522 45.00107)
Schneiders,California,SCN,-120.068,38.747,POINT (-120.068 38.747)
Schofield Pass,Colorado,737,-107.04876999999999,39.01522,POINT (-107.04877 39.01522)
Schwartz Lake,Idaho,915,-113.83731999999999,44.84618,POINT (-113.83732 44.84618)
Schweitzer Basin,Idaho,738,-116.63917,48.37428,POINT (-116.63917 48.37428)
Scotch Creek,Colorado,739,-108.00786000000001,37.645559999999996,POINT (-108.00786 37.64556)
Scott Mountain,California,SCT,-122.71799999999999,41.272,POINT (-122.718 41.272)
Secesh Summit,Idaho,740,-115.97152,45.18848,POINT (-115.97152 45.18848)
Sedgwick Peak,Idaho,741,-111.95635,42.52497,POINT (-111.95635 42.52497)
Seeley Creek,Utah,742,-111.43297,39.31042,POINT (-111.43297 39.31042)
Seine Creek,Oregon,743,-123.29857,45.52688,POINT (-123.29857 45.52688)
Senorita Divide #2,New Mexico,744,-106.83348000000001,36.001979999999996,POINT (-106.83348 36.00198)
Sentinel Butte,Washington,1043,-118.39843,48.86133,POINT (-118.39843 48.86133)
Sevenmile Marsh,Oregon,745,-122.14165,42.69825,POINT (-122.14165 42.69825)
Seventysix Creek,Nevada,746,-115.47215,41.737320000000004,POINT (-115.47215 41.73732)
Shanghi Summit,Idaho,747,-115.74216000000001,46.56603,POINT (-115.74216 46.56603)
Sharkstooth,Colorado,1060,-108.11373,37.50357,POINT (-108.11373 37.50357)
Shedin Creek,British Columbia,4B16P,-127.68333,55.85,POINT (-127.68333 55.85)
Sheep Canyon,Washington,748,-122.25393000000001,46.19325,POINT (-122.25393 46.19325)
Sheep Mtn.,Idaho,749,-111.68791999999999,43.2103,POINT (-111.68792 43.2103)
Sheldon,Nevada,750,-119.44463999999999,41.90435,POINT (-119.44464 41.90435)
Shell Creek,Wyoming,751,-107.42947,44.50012,POINT (-107.42947 44.50012)
Sherwin,Idaho,752,-116.33972,46.95028,POINT (-116.33972 46.95028)
Shimmy Lake,California,SHM,-122.8,41.008,POINT (-122.8 41.008)
Short Creek,Montana,753,-111.95215,44.97572,POINT (-111.95215 44.97572)
Shower Falls,Montana,754,-110.95758000000001,45.40125,POINT (-110.95758 45.40125)
Shuree,New Mexico,1169,-105.23998999999999,36.78778,POINT (-105.23999 36.78778)
Sierra Blanca,New Mexico,1034,-105.78721999999999,33.404720000000005,POINT (-105.78722 33.40472)
Signal Peak,New Mexico,755,-108.14538,32.924009999999996,POINT (-108.14538 32.92401)
Silver Creek,Oregon,756,-121.18123,42.95615,POINT (-121.18123 42.95615)
Silver Creek Divide,New Mexico,757,-108.70618,33.37106,POINT (-108.70618 33.37106)
Silver Lake,California,SIL,-120.118,38.678000000000004,POINT (-120.118 38.678)
Silvies,Oregon,759,-118.68785,42.75333,POINT (-118.68785 42.75333)
Skalkaho Summit,Montana,760,-113.7725,46.24212,POINT (-113.7725 46.24212)
Skate Creek,Washington,1257,-121.83044,46.643359999999994,POINT (-121.83044 46.64335999999999)
Skookum Creek,Washington,912,-121.61007,47.684329999999996,POINT (-121.61007 47.68433)
Slate Creek,California,SLT,-122.478,41.045,POINT (-122.478 41.045)
Sleeping Woman,Montana,783,-114.33368,47.17902,POINT (-114.33368 47.17902)
Slide Canyon,California,SLI,-119.43,38.092,POINT (-119.43 38.092)
Slug Creek Divide,Idaho,761,-111.29796999999999,42.56248,POINT (-111.29797 42.56248)
Slumgullion,Colorado,762,-107.20326999999999,37.9908,POINT (-107.20327 37.9908)
Smiley Mountain,Idaho,926,-113.83402,43.72718,POINT (-113.83402 43.72718)
Smith  Morehouse,Utah,763,-111.09192,40.78931,POINT (-111.09192 40.78931)
Smith Ridge,Oregon,1167,-122.04053,44.30325,POINT (-122.04053 44.30325)
Snake River Station,Wyoming,764,-110.66917,44.13361,POINT (-110.66917 44.13361)
Snow Mountain,Oregon,767,-119.54013,43.94885,POINT (-119.54013 43.94885)
Snow Mountain,California,SNM,-121.78200000000001,40.778,POINT (-121.782 40.778)
Snowbird,Utah,766,-111.65852,40.569140000000004,POINT (-111.65852 40.56914)
Snowslide Canyon,Arizona,927,-111.65058,35.3416,POINT (-111.65058 35.3416)
Snyder Basin,Wyoming,765,-110.53203,42.4949,POINT (-110.53203 42.4949)
Soldier Park,Wyoming,1132,-107.0136,44.34847,POINT (-107.0136 44.34847)
Soldier R.S.,Idaho,769,-114.82692,43.48407,POINT (-114.82692 43.48407)
Somsen Ranch,Idaho,770,-111.35933,42.95275,POINT (-111.35933 42.95275)
Sonora Pass,California,771,-119.6003,38.31021,POINT (-119.6003 38.31021)
Sourdough Gulch,Washington,985,-117.39438,46.23718,POINT (-117.39438 46.23718)
South Brush Creek,Wyoming,772,-106.50248,41.32943,POINT (-106.50248 41.32943)
South Colony,Colorado,773,-105.53787,37.968109999999996,POINT (-105.53787 37.96811)
South Fork Bull Run,Oregon,925,-122.03125,45.44575,POINT (-122.03125 45.44575)
South Lake,California,SLK,-118.56200000000001,37.176,POINT (-118.562 37.176)
South Mtn.,Idaho,774,-116.90037,42.76478,POINT (-116.90037 42.76478)
South Pass,Wyoming,775,-108.84325,42.573170000000005,POINT (-108.84325 42.57317)
Spencer Meadow,Washington,776,-121.92661000000001,46.1795,POINT (-121.92661 46.1795)
Spirit Lake,Washington,777,-122.1772,46.26113,POINT (-122.1772 46.26113)
Spirit Lk,Utah,1117,-110.00527,40.83868,POINT (-110.00527 40.83868)
Spratt Creek,California,778,-119.81741000000001,38.666270000000004,POINT (-119.81741 38.66627)
Spring Creek,Alaska,2044,-149.12853,61.657219999999995,POINT (-149.12853 61.65722)
Spring Creek Divide,Wyoming,779,-110.66148000000001,42.52516,POINT (-110.66148 42.52516)
Spruce Springs,Washington,984,-117.54155,46.18287,POINT (-117.54155 46.18287)
Spud Mountain,Colorado,780,-107.77715,37.69866,POINT (-107.77715 37.69866)
Spur Park,Montana,781,-110.62165,46.77962,POINT (-110.62165 46.77962)
Spuzzum Creek,British Columbia,1D19P,-121.65,49.65,POINT (-121.65 49.65)
Squamish Upper,British Columbia,3A25P,-123.43333,50.15,POINT (-123.43333 50.15)
Squaw Flat,Idaho,782,-116.24805,44.77091,POINT (-116.24805 44.77091)
Squaw Valley G.C.,California,784,-120.26576000000001,39.189859999999996,POINT (-120.26576 39.18986)
St. Lawrence Alt,Wyoming,786,-109.17025,43.03313,POINT (-109.17025 43.03313)
St. Leon Creek,British Columbia,2B08P,-117.7,50.43333,POINT (-117.7 50.43333)
Stahl Peak,Montana,787,-114.86298000000001,48.90902,POINT (-114.86298 48.90902)
Stampede Pass,Washington,788,-121.34161999999999,47.27427,POINT (-121.34162 47.27427)
Stanislaus Meadow,California,SLM,-119.93700000000001,38.505,POINT (-119.937 38.505)
Starr Ridge,Oregon,789,-119.02162,44.26423,POINT (-119.02162 44.26423)
State Lakes,California,STL,-118.574,36.927,POINT (-118.574 36.927)
State Line,California,1258,-120.71574,41.986090000000004,POINT (-120.71574 41.98609)
Steel Creek Park,Utah,790,-110.50461999999999,40.90862,POINT (-110.50462 40.90862)
Stevens Pass,Washington,791,-121.09288000000001,47.74607,POINT (-121.09288 47.74607)
Stickney Mill,Idaho,792,-114.20902,43.86117,POINT (-114.20902 43.86117)
Stillwater Creek,Colorado,793,-105.91977,40.225429999999996,POINT (-105.91977 40.22543)
Stouts Meadow,California,STM,-121.93799999999999,41.17,POINT (-121.938 41.17)
Strawberry,Oregon,794,-120.8361,42.12587,POINT (-120.8361 42.12587)
Strawberry Divide,Utah,795,-111.20665,40.16483,POINT (-111.20665 40.16483)
Stringer Creek,Montana,1009,-110.90198000000001,46.9269,POINT (-110.90198 46.9269)
Stuart Mountain,Montana,901,-113.92663999999999,46.99523,POINT (-113.92664 46.99523)
Stump Lakes,Colorado,797,-107.63295,37.476209999999995,POINT (-107.63295 37.47620999999999)
Sucker Creek,Wyoming,798,-107.40033000000001,44.7225,POINT (-107.40033 44.7225)
Summer Rim,Oregon,800,-120.80158,42.6957,POINT (-120.80158 42.6957)
Summit Creek,Alaska,955,-149.53128,60.61713,POINT (-149.53128 60.61713)
Summit Lake,Oregon,801,-122.13808,43.44907,POINT (-122.13808 43.44907)
Summit Lk,Nevada,1194,-118.99663000000001,41.48953,POINT (-118.99663 41.48953)
Summit Meadow,California,1052,-119.53522,38.39747,POINT (-119.53522 38.39747)
Summit Ranch,Colorado,802,-106.15802,39.71796,POINT (-106.15802 39.71796)
Sun Pass,Oregon,1078,-121.97715,42.78637,POINT (-121.97715 42.78637)
Sunflower Flat,Utah,1249,-111.33981000000001,38.048,POINT (-111.33981 38.048)
Sunset,Idaho,803,-115.82422,47.55545,POINT (-115.82422 47.55545)
Surprise Lakes,Washington,804,-121.76345,46.09497,POINT (-121.76345 46.09497)
Susitna Valley High,Alaska,967,-150.04166999999998,62.13333000000001,POINT (-150.04167 62.13333000000001)
Suu Ranch,Utah,1248,-112.92948999999999,37.59711,POINT (-112.92949 37.59711)
Swamp Creek,Washington,975,-120.78267,48.57142,POINT (-120.78267 48.57142)
Swan Lake Mtn,Oregon,1077,-121.68002,42.41323,POINT (-121.68002 42.41323)
Swede Peak,Idaho,805,-113.96887,43.626000000000005,POINT (-113.96887 43.626)
Swift Creek,Washington,1012,-122.18401999999999,46.1638,POINT (-122.18402 46.1638)
Sylvan Lake,Wyoming,806,-110.15651000000001,44.47764,POINT (-110.15651 44.47764)
Sylvan Road,Wyoming,807,-110.03808000000001,44.47825,POINT (-110.03808 44.47825)
Tahoe City Cross,California,809,-120.15361999999999,39.171620000000004,POINT (-120.15362 39.17162)
Tahtsa Lake,British Columbia,1B02P,-127.63333,53.583330000000004,POINT (-127.63333 53.58333)
Takka Wiiya,Utah,1247,-113.98262,39.741040000000005,POINT (-113.98262 39.74104000000001)
Tamarack Summit,California,TMR,-119.2,37.165,POINT (-119.2 37.165)
Taos Powderhorn,New Mexico,1168,-105.45611000000001,36.582029999999996,POINT (-105.45611 36.58203)
Taylor Butte,Oregon,810,-121.42591999999999,42.69108,POINT (-121.42592 42.69108)
Taylor Canyon,Nevada,811,-116.0293,41.2287,POINT (-116.0293 41.2287)
Taylor Green,Oregon,812,-117.55067,45.07707,POINT (-117.55067 45.07707)
Telaquana Lake,Alaska,1266,-153.91772,60.98243000000001,POINT (-153.91772 60.98243000000001)
Temple Fork,Utah,1013,-111.54605,41.793,POINT (-111.54605 41.793)
Tenaya Lake,California,TNY,-119.448,37.838,POINT (-119.448 37.838)
Tenquille Lake,British Columbia,1D06P,-122.91667,50.53333,POINT (-122.91667 50.53333)
Tepee Creek,Montana,813,-111.71,44.78562,POINT (-111.71 44.78562)
Teuchet Creek,Alaska,951,-145.51667,64.94583,POINT (-145.51667 64.94583)
Thaynes Canyon,Utah,814,-111.53322,40.6235,POINT (-111.53322 40.6235)
Thistle Flat,Utah,1226,-111.51998,39.23803,POINT (-111.51998 39.23803)
Three Creeks Meadow,Oregon,815,-121.64095,44.14425,POINT (-121.64095 44.14425)
Thumb Divide,Wyoming,816,-110.57717,44.369170000000004,POINT (-110.57717 44.36917)
Thunder Basin,Washington,817,-120.9895,48.52753,POINT (-120.9895 48.52753)
